VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Diffraction force - beta =   0.000 deg",I=   100,F=POINT
    6.32  -79.27  -25.27 -106.93    8.29  -60.72
 -248.98  -86.52 -205.29   79.47 -196.55   -0.11
 1.2000  0.121668E+07  0.489316E-01  0.978701E+06  0.340442E+01  0.507311E+07  0.327663E-07 *******    1.37 *******  144.50 *******    0.00
    8.11 -261.37  -22.52 -213.45    9.65  -19.08
 -202.32  -63.41 -202.51 -238.78 -184.71    7.59
 1.2200  0.122478E+07  0.125410E+00  0.947291E+06  0.339471E+00  0.492470E+07  0.360519E-07 *******    1.50 *******  195.89 *******    0.00
    9.93   85.28  -19.72   23.91   11.14 -125.54
 -182.48  -68.52 -199.74 -242.37 -177.16   -6.85
 1.2400  0.126687E+07  0.355244E-01  0.917088E+06  0.953361E+00  0.471886E+07  0.493359E-08 *******    1.84 *******  165.35 *******    0.00
   11.81 -138.52  -16.85 -130.66   12.86 -250.71
 -173.27 -102.74 -196.91 -229.91 -171.94 -110.12
 1.2600  0.133428E+07  0.271753E+00  0.887973E+06  0.915408E+00  0.447114E+07  0.377538E-07 *******    1.44 *******  100.51 *******    0.00
   13.79 -265.35  -13.91 -157.15   14.72  -92.47
 -168.67  -49.03 -194.09   72.64 -168.28   18.40
 1.2800  0.142949E+07  0.144890E+00  0.859941E+06  0.496570E+01  0.417589E+07  0.372209E-07 *******    2.21 *******   79.85 *******    0.00
   16.15  -86.05  -10.96  -80.27   16.56   43.48
 -164.37 -102.37 -191.22 -225.14 -164.37 -218.28
 1.3000  0.154286E+07  0.572418E-01  0.829744E+06  0.269031E+01  0.385332E+07  0.448856E-07 *******    1.59 *******  145.63 *******    0.00
   18.91 -265.44   -7.87 -102.44   18.33   11.37
 -160.11  -52.30 -188.46   87.55 -160.27   33.80
 1.3200  0.173621E+07  0.169677E+00  0.804625E+06  0.176301E+01  0.341007E+07  0.125383E-07 *******    1.56 *******   39.55 *******    0.00
   22.14   13.85   -4.74  -97.36   19.80 -158.20
 -155.96  -85.60 -185.58   80.99 -156.16 -182.67
 1.3400  0.204160E+07  0.161889E+00  0.779491E+06  0.701971E+00  0.280310E+07  0.729489E-07 *******    1.96 *******   87.27 *******    0.00
   25.86   48.32   -1.39  -80.18   20.50   -2.56
 -151.74 -108.79 -182.46   -3.05 -151.93    9.86
